,accuracy,accuracy_loss,compression,type,tar_type,repr,share_t,acc_t
38268,0.9866,-0.02,5.356,BH,GMM,"[32, 15, 27, 32, 40]",1.7198465,0.72001004
38269,0.9764,1.0,10.412544,BH,GMM,"[28, 19, 2, 27, 29]",0.85634303,0.78534555
38270,0.975,1.1400000000000001,10.518589,BH,GMM,"[22, 28, 2, 27, 21]",0.8810191,0.7155783
38271,0.9852,0.12,6.0709767,BH,GMM,"[13, 11, 18, 28, 18]",1.2318139,0.72069764
38272,0.9858,0.06,6.250368,BH,GMM,"[5, 32, 28, 19, 30]",1.5511143,0.7165952
38273,0.9746,1.18,10.635968,BH,GMM,"[21, 14, 2, 25, 36]",0.82323647,0.73062825
38274,0.9858,0.06,6.7987294,BH,GMM,"[4, 17, 27, 25, 34]",1.4000561,0.7108195
38275,0.9854,0.1,7.453961,BH,GMM,"[6, 15, 8, 32, 18]",1.0569646,0.7496619
38276,0.9858,0.06,5.70466,BH,GMM,"[13, 25, 17, 21, 21]",1.1766827,0.7144966
38277,0.9772,0.9199999999999999,12.079755,BH,GMM,"[3, 22, 2, 24, 35]",0.8509424,0.7546499
38278,0.9832,0.32,6.963296,BH,GMM,"[3, 33, 30, 18, 24]",1.514905,0.7108002
38279,0.9854,0.1,6.2887573,BH,GMM,"[13, 31, 7, 24, 37]",0.98618984,0.718215
38280,0.9764,1.0,11.242939,BH,GMM,"[5, 19, 2, 30, 33]",0.80530095,0.7166095
38281,0.9832,0.32,7.2661223,BH,GMM,"[3, 14, 17, 25, 39]",1.2501283,0.7467818
38282,0.9862,0.02,5.5306797,BH,GMM,"[30, 14, 16, 33, 33]",1.608331,0.7069497
38283,0.9864,0.0,5.9392967,BH,GMM,"[9, 13, 22, 37, 24]",1.4436338,0.7048714
38284,0.9758,1.06,10.548821,BH,GMM,"[13, 26, 2, 28, 40]",0.868484,0.7108512
38285,0.9764,1.0,12.387783,BH,GMM,"[3, 16, 2, 27, 35]",0.862664,0.70759296
38286,0.986,0.04,5.9533114,BH,GMM,"[24, 14, 13, 30, 32]",1.1908758,0.71277094
38287,0.9842,0.22,8.501711,BH,GMM,"[4, 11, 8, 16, 24]",0.9570391,0.7287953
38288,0.9864,0.0,5.4317875,BH,GMM,"[28, 13, 23, 28, 36]",1.5751352,0.7462616
38289,0.9736,1.28,10.602259,BH,GMM,"[24, 15, 2, 26, 33]",0.8185377,0.7078581
38290,0.9748,1.16,10.566892,BH,GMM,"[18, 24, 2, 25, 25]",0.9144788,0.74579024
38291,0.9838,0.26,6.3976808,BH,GMM,"[17, 7, 17, 25, 18]",1.3708229,0.71487236
38292,0.9848,0.16,6.405718,BH,GMM,"[5, 36, 24, 15, 26]",1.3837149,0.7133131
38293,0.9748,1.16,10.715333,BH,GMM,"[17, 13, 2, 29, 34]",0.8350487,0.7167144
38294,0.983,0.33999999999999997,7.2938995,BH,GMM,"[3, 14, 23, 26, 33]",1.4766054,0.70982003
38295,0.984,0.24,7.95546,BH,GMM,"[3, 11, 12, 36, 14]",1.2276056,0.7725773
38296,0.9856,0.08,6.2039647,BH,GMM,"[9, 22, 13, 25, 17]",1.1702454,0.76799774
38297,0.9752,1.1199999999999999,12.075304,BH,GMM,"[3, 18, 2, 28, 38]",0.7684653,0.77489495
38298,0.982,0.44,7.178625,BH,GMM,"[3, 29, 26, 21, 21]",1.2863369,0.7422919
38299,0.9842,0.22,7.5054183,BH,GMM,"[9, 27, 3, 28, 37]",0.9177816,0.72083354
38300,0.977,0.9400000000000001,12.39617,BH,GMM,"[3, 16, 2, 29, 33]",0.8412819,0.7084584
38301,0.983,0.33999999999999997,7.59262,BH,GMM,"[3, 12, 13, 24, 40]",1.2718129,0.7351515
38302,0.9864,0.0,5.769222,BH,GMM,"[26, 15, 12, 29, 35]",1.1950223,0.70871854
38303,0.986,0.04,6.4043856,BH,GMM,"[5, 14, 18, 33, 28]",1.3541102,0.7073569
38304,0.9774,0.8999999999999999,10.715818,BH,GMM,"[9, 22, 2, 24, 38]",0.91265035,0.7477665
38305,0.9862,0.02,5.619324,BH,GMM,"[41, 38, 42, 28, 7]",1.6692133,0.716702
38306,0.9862,0.02,5.8622026,BH,GMM,"[20, 13, 9, 26, 36]",1.0828495,0.71178746
38307,0.9836,0.27999999999999997,8.081838,BH,GMM,"[5, 7, 6, 17, 20]",0.8606069,0.711792
38308,0.9866,-0.02,5.6325808,BH,GMM,"[24, 15, 19, 25, 32]",1.3626552,0.71192527
38309,0.975,1.1400000000000001,10.65026,BH,GMM,"[20, 13, 2, 27, 37]",0.8542812,0.7102101
38310,0.976,1.04,10.742893,BH,GMM,"[14, 20, 2, 25, 29]",0.80933166,0.7272358
38311,0.9856,0.08,6.041396,BH,GMM,"[13, 11, 21, 24, 22]",1.3905494,0.7184191
38312,0.983,0.33999999999999997,7.221453,BH,GMM,"[3, 40, 28, 13, 30]",1.2291176,0.7214329
38313,0.9762,1.02,10.763278,BH,GMM,"[13, 17, 2, 31, 31]",0.8086951,0.713608
38314,0.984,0.24,7.4596767,BH,GMM,"[3, 11, 19, 29, 31]",1.4820633,0.7159219
38315,0.9856,0.08,6.6654954,BH,GMM,"[7, 10, 11, 40, 18]",1.2936134,0.77137065
38316,0.9866,-0.02,6.679486,BH,GMM,"[5, 18, 9, 29, 21]",1.0247836,0.7093015
38317,0.9754,1.0999999999999999,12.394952,BH,GMM,"[3, 15, 2, 25, 35]",0.8339951,0.71159697
38318,0.9826,0.38,7.1580343,BH,GMM,"[3, 25, 22, 25, 25]",1.449506,0.75127196
38319,0.9758,1.06,11.217026,BH,GMM,"[5, 23, 2, 32, 35]",0.9187751,0.72049
38320,0.9764,1.0,12.413263,BH,GMM,"[3, 13, 2, 28, 33]",0.8456054,0.71259856
38321,0.9848,0.16,7.5897756,BH,GMM,"[3, 16, 9, 26, 36]",1.0288615,0.7148571
38322,0.986,0.04,6.3533254,BH,GMM,"[22, 16, 8, 25, 35]",0.97795653,0.7650566
38323,0.9822,0.42,7.4483976,BH,GMM,"[3, 18, 14, 29, 32]",1.2899799,0.79432845
38324,0.9766,0.98,11.247675,BH,GMM,"[5, 18, 2, 23, 34]",0.9783504,0.7100725
38325,0.9856,0.08,5.14022,BH,GMM,"[37, 34, 38, 30, 11]",1.733038,0.7172005
38326,0.9822,0.42,6.7208962,BH,GMM,"[16, 14, 5, 27, 32]",0.9446306,0.7145102
38327,0.9826,0.38,8.870037,BH,GMM,"[6, 11, 3, 16, 18]",0.85654235,0.74482226
38328,0.9858,0.06,5.7191515,BH,GMM,"[20, 18, 15, 28, 30]",1.254215,0.7140646
38329,0.9752,1.1199999999999999,10.830908,BH,GMM,"[16, 12, 2, 29, 36]",0.9511781,0.7137308
38330,0.9746,1.18,11.00811,BH,GMM,"[10, 16, 2, 29, 33]",0.86852455,0.7418792
38331,0.9854,0.1,5.9276595,BH,GMM,"[15, 15, 25, 28, 26]",1.4251521,0.7102897
38332,0.9846,0.18,6.22337,BH,GMM,"[7, 36, 24, 9, 31]",1.1959634,0.71687794
38333,0.9762,1.02,11.200152,BH,GMM,"[9, 16, 2, 27, 31]",0.8279021,0.7121036
38334,0.9836,0.27999999999999997,7.621625,BH,GMM,"[3, 11, 15, 30, 34]",1.2813275,0.7501507
38335,0.9862,0.02,6.5157275,BH,GMM,"[11, 14, 9, 36, 14]",1.0231545,0.7117388
38336,0.9842,0.22,8.340386,BH,GMM,"[3, 14, 5, 30, 25]",0.9209752,0.7012696
38337,0.9734,1.3,12.570426,BH,GMM,"[3, 11, 2, 26, 32]",0.9577317,0.74814177
38338,0.9826,0.38,7.142237,BH,GMM,"[3, 21, 18, 26, 29]",1.297046,0.71267176
38339,0.9756,1.08,11.886296,BH,GMM,"[3, 19, 2, 35, 33]",0.9121723,0.7252083
38340,0.9738,1.26,12.420029,BH,GMM,"[3, 11, 2, 27, 34]",0.86280084,0.7693033
38341,0.9832,0.32,8.136836,BH,GMM,"[3, 15, 5, 28, 34]",0.9330902,0.71387935
38342,0.983,0.33999999999999997,7.4949474,BH,GMM,"[18, 13, 4, 25, 36]",0.8637824,0.7188406
38343,0.9832,0.32,7.290111,BH,GMM,"[3, 19, 10, 25, 36]",1.0845897,0.7565038
38344,0.9768,0.96,12.563632,BH,GMM,"[3, 14, 2, 23, 31]",0.7198384,0.7050333
38345,0.9856,0.08,5.3127933,BH,GMM,"[33, 30, 34, 27, 15]",1.5895677,0.748193
38346,0.9736,1.28,11.107381,BH,GMM,"[12, 14, 2, 29, 30]",0.8542185,0.70826125
38347,0.9746,1.18,12.447826,BH,GMM,"[4, 14, 2, 19, 22]",0.79298425,0.7466967
38348,0.9868,-0.04,6.033491,BH,GMM,"[16, 15, 11, 31, 33]",1.1045272,0.70313144
38349,0.9752,1.1199999999999999,10.949819,BH,GMM,"[12, 12, 2, 29, 35]",0.845289,0.74624825
38350,0.976,1.04,11.457806,BH,GMM,"[6, 13, 2, 30, 37]",0.85939074,0.72207355
38351,0.986,0.04,6.0836306,BH,GMM,"[11, 14, 21, 31, 22]",1.3949938,0.71634436
38352,0.9862,0.02,6.3502536,BH,GMM,"[8, 32, 20, 13, 30]",1.1907449,0.74536085
38353,0.9738,1.26,11.712273,BH,GMM,"[5, 15, 2, 24, 30]",0.86418724,0.72004676
38354,0.9836,0.27999999999999997,7.610844,BH,GMM,"[3, 12, 11, 26, 36]",1.1723909,0.75200224
38355,0.9824,0.4,7.661784,BH,GMM,"[8, 14, 5, 32, 10]",0.92366505,0.7075238
38356,0.9736,1.28,12.590542,BH,GMM,"[3, 11, 2, 27, 29]",0.8637378,0.7623248
38357,0.976,1.04,12.583178,BH,GMM,"[3, 13, 2, 23, 29]",0.8042927,0.71743965
38358,0.9826,0.38,7.468953,BH,GMM,"[3, 22, 14, 22, 28]",1.2887685,0.76116157
38359,0.9764,1.0,12.349567,BH,GMM,"[3, 15, 2, 36, 30]",0.91029954,0.7045038
38360,0.9768,0.96,12.56252,BH,GMM,"[3, 15, 2, 26, 30]",0.91389346,0.74992275
38361,0.9764,1.0,12.569729,BH,GMM,"[3, 14, 2, 24, 30]",0.96524286,0.70043874
38362,0.971,1.54,10.911194,BH,GMM,"[14, 11, 2, 22, 33]",0.8142936,0.7172096
38363,0.9822,0.42,7.9927044,BH,GMM,"[3, 17, 6, 22, 32]",1.0445895,0.7504256
38364,0.9734,1.3,12.601371,BH,GMM,"[3, 11, 2, 23, 28]",0.781569,0.7011244
38365,0.986,0.04,5.339117,BH,GMM,"[29, 26, 30, 25, 19]",1.5959373,0.70025945
38366,0.9766,0.98,11.515575,BH,GMM,"[8, 13, 2, 25, 28]",0.8625879,0.71445036
38367,0.9768,0.96,12.588909,BH,GMM,"[3, 16, 2, 23, 26]",0.83294964,0.7094555
38368,0.9836,0.27999999999999997,6.852601,BH,GMM,"[12, 11, 7, 32, 31]",1.0130107,0.71769476
38369,0.9766,0.98,11.321667,BH,GMM,"[8, 16, 2, 25, 34]",0.7876544,0.7112262
38370,0.9758,1.06,12.40535,BH,GMM,"[3, 12, 2, 26, 36]",0.7925923,0.70758104
38371,0.9852,0.12,6.216146,BH,GMM,"[9, 10, 25, 27, 18]",1.444927,0.7038758
38372,0.9852,0.12,7.0729446,BH,GMM,"[4, 36, 24, 14, 26]",1.4060197,0.7165358
38373,0.9768,0.96,12.597,BH,GMM,"[3, 15, 2, 20, 26]",0.82993984,0.7824042
38374,0.9844,0.2,8.285374,BH,GMM,"[3, 16, 7, 22, 32]",0.94330454,0.71368027
38375,0.9848,0.16,7.538306,BH,GMM,"[6, 14, 8, 36, 14]",1.0395677,0.7205064
38376,0.9764,1.0,12.594268,BH,GMM,"[3, 15, 2, 23, 26]",0.7849965,0.7522135
38377,0.976,1.04,12.596087,BH,GMM,"[3, 15, 2, 21, 26]",0.88069034,0.71590924
38378,0.9834,0.3,7.493284,BH,GMM,"[3, 18, 10, 20, 27]",1.0218501,0.75697494
38379,0.9772,0.9199999999999999,12.596974,BH,GMM,"[3, 13, 2, 32, 26]",0.8872776,0.71065784
38380,0.9766,0.98,12.289547,BH,GMM,"[3, 19, 2, 22, 26]",0.7264409,0.73455954
38381,0.977,0.9400000000000001,12.584229,BH,GMM,"[3, 16, 2, 20, 27]",0.7906699,0.7044358
38382,0.972,1.44,11.209752,BH,GMM,"[10, 11, 2, 19, 29]",0.80239725,0.7231653
38383,0.9768,0.96,12.582281,BH,GMM,"[3, 15, 2, 20, 28]",0.84261155,0.7223489
38384,0.9768,0.96,12.599665,BH,GMM,"[3, 14, 2, 23, 26]",0.93095016,0.7101648
38385,0.9852,0.12,5.343061,BH,GMM,"[25, 30, 29, 22, 23]",1.5096934,0.7178116
38386,0.9744,1.2,12.417381,BH,GMM,"[4, 15, 2, 21, 25]",0.8095734,0.7491183
38387,0.9752,1.1199999999999999,12.267527,BH,GMM,"[3, 18, 2, 26, 29]",0.8416326,0.7581756
38388,0.983,0.33999999999999997,8.853412,BH,GMM,"[8, 8, 3, 28, 27]",0.8829925,0.78378916
38389,0.9756,1.08,12.075206,BH,GMM,"[4, 19, 2, 21, 30]",0.85428596,0.74117184
38390,0.9762,1.02,12.545966,BH,GMM,"[3, 16, 2, 23, 32]",0.860245,0.702265
38391,0.9812,0.52,6.578564,BH,GMM,"[13, 6, 21, 23, 22]",1.3540983,0.7206905
38392,0.9832,0.32,6.9550323,BH,GMM,"[3, 40, 28, 18, 23]",1.3836944,0.7212651
38393,0.9738,1.26,12.638068,BH,GMM,"[3, 11, 2, 24, 23]",0.8308482,1.923063
38394,0.9826,0.38,9.083675,BH,GMM,"[3, 17, 3, 26, 28]",1.2473903,0.74312806
38395,0.9856,0.08,7.4942017,BH,GMM,"[4, 10, 12, 40, 17]",1.2306364,0.7085953
38396,0.977,0.9400000000000001,12.600431,BH,GMM,"[3, 16, 2, 27, 24]",0.8594067,0.7979002
38397,0.9764,1.0,12.6076,BH,GMM,"[3, 15, 2, 25, 24]",0.799834,0.70211196
38398,0.9828,0.36,8.337771,BH,GMM,"[3, 14, 6, 24, 26]",0.95702577,0.71320677
38399,0.9736,1.28,12.633548,BH,GMM,"[3, 11, 2, 29, 23]",0.84404254,0.7075429
38400,0.9764,1.0,12.569624,BH,GMM,"[3, 15, 2, 26, 29]",0.83289933,0.7084818
38401,0.9768,0.96,12.619339,BH,GMM,"[3, 13, 2, 24, 24]",0.8754411,0.71805954
38402,0.9724,1.4000000000000001,11.690094,BH,GMM,"[6, 11, 2, 23, 25]",0.74926853,0.71375847
38403,0.9738,1.26,12.630328,BH,GMM,"[3, 11, 2, 24, 24]",0.8687966,0.7197025
38404,0.977,0.9400000000000001,12.598162,BH,GMM,"[3, 15, 2, 27, 25]",0.78989863,0.7235174
38405,0.9858,0.06,5.210836,BH,GMM,"[21, 34, 25, 26, 22]",1.4332542,0.7142575
38406,0.9772,0.9199999999999999,12.609981,BH,GMM,"[3, 16, 2, 25, 23]",0.899832,0.70898366
38407,0.977,0.9400000000000001,12.590098,BH,GMM,"[3, 16, 2, 30, 25]",0.81984997,0.7595546
38408,0.971,1.54,12.965085,BH,GMM,"[4, 8, 2, 28, 23]",0.78083444,0.74570537
38409,0.9764,1.0,12.597913,BH,GMM,"[3, 15, 2, 19, 26]",0.7802689,0.7118647
38410,0.9766,0.98,12.570565,BH,GMM,"[3, 16, 2, 27, 28]",0.8167691,0.7181933
38411,0.986,0.04,5.9315314,BH,GMM,"[16, 10, 18, 27, 26]",1.3417695,0.7694733
38412,0.9854,0.1,6.2964253,BH,GMM,"[7, 36, 24, 16, 20]",1.3440444,0.705451
38413,0.9718,1.46,13.176789,BH,GMM,"[3, 7, 2, 28, 21]",0.80082345,0.7058251
38414,0.9774,0.8999999999999999,12.613918,BH,GMM,"[3, 13, 2, 30, 24]",0.8349323,0.73741364
38415,0.9846,0.18,7.619068,BH,GMM,"[5, 8, 16, 36, 14]",1.2803214,0.7396424
38416,0.9766,0.98,12.642059,BH,GMM,"[3, 12, 2, 31, 21]",0.7431295,0.7174165
38417,0.9738,1.26,12.649372,BH,GMM,"[3, 11, 2, 29, 21]",0.7769611,0.702271
38418,0.974,1.24,12.446038,BH,GMM,"[4, 10, 2, 28, 24]",0.76331115,0.7067933
38419,0.9714,1.5,13.185782,BH,GMM,"[3, 7, 2, 27, 20]",0.83104134,0.71687555
38420,0.9738,1.26,12.60976,BH,GMM,"[3, 11, 2, 30, 26]",0.8070638,0.7519295
38421,0.9706,1.58,12.661423,BH,GMM,"[3, 9, 2, 28, 21]",0.8453071,0.71618104
38422,0.9734,1.3,13.168038,BH,GMM,"[3, 8, 2, 27, 21]",0.77720094,0.70207286
38423,0.9718,1.46,13.176789,BH,GMM,"[3, 7, 2, 28, 21]",0.8348026,0.709085
38424,0.9738,1.26,12.630328,BH,GMM,"[3, 11, 2, 24, 24]",0.80977654,0.70695615
38425,0.9858,0.06,5.3778543,BH,GMM,"[25, 30, 21, 30, 18]",1.3826125,0.75104165
38426,0.977,0.9400000000000001,12.624977,BH,GMM,"[3, 14, 2, 29, 22]",0.8322761,0.7076659
38427,0.9764,1.0,12.641161,BH,GMM,"[3, 12, 2, 32, 21]",0.8170104,0.70248294
38428,0.973,1.34,13.175225,BH,GMM,"[3, 8, 2, 28, 20]",0.7891238,0.7510631
38429,0.9738,1.26,12.646831,BH,GMM,"[3, 11, 2, 23, 22]",0.8439114,0.7218592
38430,0.9762,1.02,12.619393,BH,GMM,"[3, 12, 2, 30, 24]",0.86348367,0.7839966
38431,0.9844,0.2,6.9161944,BH,GMM,"[12, 7, 15, 27, 22]",1.3053842,0.72771907
38432,0.9864,0.0,6.41939,BH,GMM,"[8, 32, 20, 12, 21]",1.1281404,0.7210889
38433,0.97,1.6400000000000001,13.209973,BH,GMM,"[3, 5, 2, 31, 19]",0.81670046,0.72275376
38434,0.9692,1.72,12.668612,BH,GMM,"[3, 9, 2, 29, 20]",0.8022287,0.7142317
38435,0.9864,0.0,8.036193,BH,GMM,"[4, 10, 12, 32, 10]",1.1710765,0.7291069
38436,0.973,1.34,13.190874,BH,GMM,"[3, 8, 2, 29, 18]",0.8377211,0.70837784
38437,0.9724,1.4000000000000001,13.19129,BH,GMM,"[3, 7, 2, 30, 19]",0.839283,0.7051172
38438,0.968,1.8399999999999999,13.191923,BH,GMM,"[3, 6, 2, 31, 20]",0.97636795,0.71147346
38439,0.9694,1.7000000000000002,13.223723,BH,GMM,"[3, 5, 2, 25, 18]",0.78310704,0.7953422
38440,0.9716,1.48,13.166118,BH,GMM,"[3, 7, 2, 31, 22]",0.84547853,0.7069304
38441,0.9694,1.7000000000000002,13.21921,BH,GMM,"[3, 5, 2, 30, 18]",0.7926576,0.7083869
38442,0.968,1.8399999999999999,13.208473,BH,GMM,"[3, 6, 2, 31, 18]",1.0205071,0.7741184
38443,0.9696,1.68,13.21831,BH,GMM,"[3, 5, 2, 31, 18]",0.8672328,0.7654803
38444,0.9714,1.5,13.185782,BH,GMM,"[3, 7, 2, 27, 20]",0.8365481,0.71915936
38445,0.986,0.04,5.6331954,BH,GMM,"[29, 26, 20, 28, 14]",1.5475838,0.72206855
38446,0.9752,1.1199999999999999,12.66943,BH,GMM,"[3, 10, 2, 31, 19]",1.0116687,0.7099354
38447,0.9734,1.3,13.1890745,BH,GMM,"[3, 8, 2, 31, 18]",0.8400619,0.7152064
38448,0.9696,1.68,12.678628,BH,GMM,"[3, 9, 2, 27, 19]",0.78282785,0.7085717
38449,0.9718,1.46,13.202332,BH,GMM,"[3, 7, 2, 27, 18]",0.77336454,0.7150936
38450,0.9724,1.4000000000000001,12.966006,BH,GMM,"[3, 8, 2, 33, 20]",0.8297117,0.72128177
38451,0.9818,0.45999999999999996,7.3339324,BH,GMM,"[8, 7, 11, 28, 18]",1.1321087,0.7518978
38452,0.9856,0.08,8.177345,BH,GMM,"[4, 28, 16, 8, 20]",1.0581911,0.71178484
38453,0.9682,1.82,13.192822,BH,GMM,"[3, 6, 2, 30, 20]",0.8091545,0.79572225
38454,0.9694,1.7000000000000002,13.482057,BH,GMM,"[3, 5, 2, 28, 16]",0.8524864,0.715724
38455,0.9844,0.2,8.717588,BH,GMM,"[8, 8, 8, 32, 6]",0.96930027,0.73650026
38456,0.9694,1.7000000000000002,13.494664,BH,GMM,"[3, 5, 2, 28, 15]",0.6897023,0.70691085
38457,0.9544,3.2,14.507577,BH,GMM,"[3, 4, 2, 32, 16]",1.0538864,0.7965188
38458,0.9426,4.38,14.32354,BH,GMM,"[3, 3, 2, 33, 16]",0.8458226,0.7153201
38459,0.9694,1.7000000000000002,12.686063,BH,GMM,"[3, 9, 2, 28, 18]",0.81390285,0.71082807
38460,0.9694,1.7000000000000002,13.217413,BH,GMM,"[3, 5, 2, 32, 18]",0.8717785,0.72594523
38461,0.9716,1.48,13.458876,BH,GMM,"[3, 7, 2, 32, 16]",0.83564067,0.7029655
38462,0.972,1.44,13.17319,BH,GMM,"[3, 7, 2, 32, 21]",0.8156421,0.73401356
38463,0.9698,1.66,12.65962,BH,GMM,"[3, 9, 2, 30, 21]",0.80625486,0.7221911
38464,0.9696,1.68,13.481154,BH,GMM,"[3, 5, 2, 29, 16]",0.7793336,0.7171588
38465,0.9868,-0.04,6.0283575,BH,GMM,"[25, 22, 16, 25, 13]",1.1669807,0.7075772
38466,0.968,1.8399999999999999,13.481228,BH,GMM,"[3, 6, 2, 32, 15]",0.80231977,0.7170272
38467,0.9698,1.66,13.492862,BH,GMM,"[3, 5, 2, 30, 15]",0.8287301,0.7494242
38468,0.973,1.34,13.450119,BH,GMM,"[3, 8, 2, 31, 16]",0.5778203,0.7126756
38469,0.9678,1.8599999999999999,13.494968,BH,GMM,"[3, 6, 2, 31, 14]",0.90836143,0.7165909
38470,0.9696,1.68,13.478457,BH,GMM,"[3, 5, 2, 32, 16]",0.8059032,0.7206404
38471,0.9826,0.38,8.511086,BH,GMM,"[4, 9, 7, 29, 15]",0.9698787,0.710129
38472,0.9826,0.38,8.125167,BH,GMM,"[3, 24, 12, 12, 16]",0.9730208,0.7064934
38473,0.9702,1.6199999999999999,12.662325,BH,GMM,"[3, 9, 2, 27, 21]",0.79464436,0.7085161
38474,0.9726,1.38,13.498308,BH,GMM,"[3, 7, 2, 31, 13]",0.82116985,0.75478745
38475,0.9814,0.5,8.667417,BH,GMM,"[12, 8, 4, 36, 10]",0.9561417,0.80541754
38476,0.9538,3.26,14.533926,BH,GMM,"[3, 4, 2, 31, 14]",0.8427901,0.7141993
38477,0.9736,1.28,13.189974,BH,GMM,"[3, 8, 2, 30, 18]",0.7913816,0.71524286
38478,0.9718,1.46,13.183078,BH,GMM,"[3, 7, 2, 30, 20]",0.79152536,0.7545693
38479,0.9738,1.26,12.672214,BH,GMM,"[3, 11, 2, 31, 18]",0.80601645,0.70784616
38480,0.968,1.8399999999999999,13.481228,BH,GMM,"[3, 6, 2, 32, 15]",0.86500764,0.71716666
38481,0.9692,1.72,12.969857,BH,GMM,"[3, 9, 2, 31, 14]",0.8458977,0.71441555
38482,0.9734,1.3,12.626709,BH,GMM,"[3, 11, 2, 28, 24]",0.7925999,0.70996904
38483,0.9754,1.0999999999999999,12.688933,BH,GMM,"[3, 10, 2, 28, 17]",0.7971587,0.7331958
38484,0.9722,1.4200000000000002,13.29179,BH,GMM,"[3, 7, 2, 33, 13]",0.80525374,0.7194958
38485,0.986,0.04,6.069566,BH,GMM,"[21, 18, 12, 29, 15]",1.1138363,0.71368504
38486,0.9694,1.7000000000000002,13.504806,BH,GMM,"[3, 5, 2, 31, 14]",0.8989067,0.79048276
38487,0.9696,1.68,12.983841,BH,GMM,"[3, 9, 2, 30, 13]",0.9440956,0.7109635
38488,0.9728,1.3599999999999999,13.269052,BH,GMM,"[3, 8, 2, 33, 14]",0.8116834,0.72347784
38489,0.9728,1.3599999999999999,13.268409,BH,GMM,"[3, 8, 2, 34, 14]",0.86182237,0.7347183
38490,0.9538,3.26,14.536627,BH,GMM,"[3, 4, 2, 28, 14]",0.74278736,0.71650624
38491,0.982,0.44,9.563136,BH,GMM,"[3, 10, 3, 33, 14]",0.96166587,0.7236619
38492,0.983,0.33999999999999997,8.718091,BH,GMM,"[3, 20, 8, 16, 12]",0.8933122,0.7555735
38493,0.975,1.1400000000000001,12.6898365,BH,GMM,"[3, 10, 2, 27, 17]",0.77780294,0.7175045
38494,0.9696,1.68,12.817196,BH,GMM,"[3, 9, 2, 33, 10]",0.8513627,0.77786756
38495,0.9844,0.2,7.4336,BH,GMM,"[8, 12, 8, 40, 12]",1.0891945,0.71208
38496,0.9732,1.32,13.489553,BH,GMM,"[3, 8, 2, 30, 13]",0.71198416,0.7179072
38497,0.9748,1.16,12.965162,BH,GMM,"[3, 10, 2, 30, 14]",0.9953308,0.7028599
38498,0.9738,1.26,12.935959,BH,GMM,"[3, 11, 2, 28, 16]",0.8324046,0.72788095
38499,0.9722,1.4200000000000002,13.463377,BH,GMM,"[3, 7, 2, 27, 16]",0.82496285,0.73113847
38500,0.9686,1.78,13.534974,BH,GMM,"[3, 6, 2, 31, 11]",0.82520247,0.76136136
38501,0.9694,1.7000000000000002,13.504806,BH,GMM,"[3, 5, 2, 31, 14]",0.82252955,0.71144176
38502,0.9708,1.5599999999999998,12.655258,BH,GMM,"[3, 9, 2, 26, 22]",0.7757106,0.7544408
38503,0.9684,1.7999999999999998,13.507155,BH,GMM,"[3, 6, 2, 32, 13]",0.819891,0.7163265
38504,0.973,1.34,13.451919,BH,GMM,"[3, 8, 2, 29, 16]",0.7958474,0.7176237
38505,0.9856,0.08,6.7818437,BH,GMM,"[17, 14, 8, 33, 14]",1.0814996,0.77339745
38506,0.9684,1.7999999999999998,13.546611,BH,GMM,"[3, 5, 2, 29, 11]",0.7895856,0.74199104
38507,0.9686,1.78,13.503908,BH,GMM,"[3, 5, 2, 32, 14]",0.8411765,0.71098137
38508,0.9728,1.3599999999999999,13.256208,BH,GMM,"[3, 8, 2, 33, 15]",0.8301172,0.79708123
38509,0.9714,1.5,13.27742,BH,GMM,"[3, 7, 2, 35, 14]",0.8165946,0.70804024
38510,0.9718,1.46,13.497411,BH,GMM,"[3, 7, 2, 32, 13]",0.88324547,0.7530792
38511,0.9746,1.18,12.770828,BH,GMM,"[3, 10, 2, 33, 13]",0.8236635,0.70474577
38512,0.9844,0.2,9.799606,BH,GMM,"[3, 16, 4, 20, 10]",0.8706472,0.72535133
38513,0.9694,1.7000000000000002,12.691827,BH,GMM,"[3, 9, 2, 31, 17]",0.8459077,0.73362374
38514,0.9732,1.32,13.477369,BH,GMM,"[3, 8, 2, 29, 14]",0.70845175,0.7162938
38515,0.9846,0.18,8.303485,BH,GMM,"[4, 10, 12, 36, 8]",1.1360321,0.7758341
38516,0.9736,1.28,12.973593,BH,GMM,"[3, 11, 2, 29, 13]",0.79862976,0.7182734
38517,0.9688,1.76,13.535873,BH,GMM,"[3, 6, 2, 30, 11]",0.8751638,0.7136848
38518,0.9716,1.48,13.500108,BH,GMM,"[3, 7, 2, 29, 13]",0.816561,0.7131822
38519,0.968,1.8399999999999999,13.533023,BH,GMM,"[3, 5, 2, 29, 12]",0.7908647,0.7174585
38520,0.973,1.34,13.51344,BH,GMM,"[3, 7, 2, 29, 12]",0.7868483,0.753459
38521,0.973,1.34,13.487757,BH,GMM,"[3, 8, 2, 32, 13]",0.8113606,0.709111
38522,0.9692,1.72,13.221914,BH,GMM,"[3, 5, 2, 27, 18]",0.74526525,0.79869676
38523,0.953,3.34,14.5868845,BH,GMM,"[3, 4, 2, 32, 10]",0.81586885,0.72168636
38524,0.9728,1.3599999999999999,13.202047,BH,GMM,"[3, 8, 2, 26, 17]",0.79257035,0.71192765
38525,0.984,0.24,8.3057575,BH,GMM,"[13, 10, 4, 31, 12]",0.893471,0.7222986
