,accuracy,accuracy_loss,compression,type,tar_type,repr,share_t,acc_t
20215,0.978,0.66,8.398559,GA,Mini-Batch K-Means,"[3, 46, 5, 8, 41]",0.13688183,0.5462353
20216,0.9702,1.44,7.2391725,GA,Mini-Batch K-Means,"[19, 9, 5, 5, 49]",0.11304927,0.5453632
20217,0.9814,0.32,6.6532,GA,Mini-Batch K-Means,"[43, 26, 5, 43, 8]",0.16650271,0.545887
20218,0.984,0.06,5.589019,GA,Mini-Batch K-Means,"[43, 17, 43, 8, 40]",0.15013075,0.54257154
20219,0.9844,0.02,5.5056667,GA,Mini-Batch K-Means,"[23, 43, 50, 8, 50]",0.17399478,0.5435548
20220,0.978,0.66,10.126388,GA,Mini-Batch K-Means,"[3, 13, 7, 8, 6]",0.10107708,0.54921436
20221,0.9676,1.7000000000000002,10.544119,GA,Mini-Batch K-Means,"[3, 46, 5, 8, 4]",0.1160593,0.5492768
20222,0.975,0.96,9.818044,GA,Mini-Batch K-Means,"[3, 17, 5, 8, 6]",0.0,0.0
20223,0.9672,1.7399999999999998,10.615695,GA,Mini-Batch K-Means,"[3, 7, 5, 8, 8]",0.09963012,0.5471759
20224,0.9774,0.72,8.358406,GA,Mini-Batch K-Means,"[3, 46, 5, 8, 50]",0.14010167,0.5514219
20225,0.978,0.66,8.222859,GA,Mini-Batch K-Means,"[15, 17, 5, 8, 8]",0.11126757,0.5504663
20226,0.9766,0.8,7.8679404,GA,Mini-Batch K-Means,"[34, 17, 5, 8, 6]",0.11678457,0.54812336
20227,0.979,0.5599999999999999,7.7116804,GA,Mini-Batch K-Means,"[43, 31, 5, 8, 8]",0.1289661,0.55054283
20228,0.9844,0.02,7.3575435,GA,Mini-Batch K-Means,"[3, 46, 50, 43, 8]",0.16871572,0.54559183
20229,0.982,0.26,6.721039,GA,Mini-Batch K-Means,"[20, 33, 35, 8, 8]",0.14212632,0.55519533
20230,0.9808,0.38,6.7135024,GA,Mini-Batch K-Means,"[34, 17, 5, 8, 41]",0.14407039,0.54440284
20231,0.9788,0.58,6.3787084,GA,Mini-Batch K-Means,"[45, 33, 7, 5, 49]",0.13891792,0.5446589
20232,0.9748,0.98,10.586786,GA,Mini-Batch K-Means,"[3, 13, 7, 12, 4]",0.09729266,0.5465853
20233,0.9608,2.3800000000000003,10.664926,GA,Mini-Batch K-Means,"[3, 7, 5, 8, 6]",0.10106206,0.54840565
20234,0.957,2.76,10.663892,GA,Mini-Batch K-Means,"[3, 7, 7, 8, 6]",0.10202813,0.5479348
20235,0.978,0.66,10.126388,GA,Mini-Batch K-Means,"[3, 13, 7, 8, 6]",0.0,0.0
20236,0.9742,1.04,9.552998,GA,Mini-Batch K-Means,"[3, 46, 5, 8, 6]",0.12125087,0.5462463
20237,0.9804,0.42,9.17669,GA,Mini-Batch K-Means,"[3, 13, 7, 8, 29]",0.10560012,0.54794836
20238,0.9796,0.5,8.748089,GA,Mini-Batch K-Means,"[3, 17, 42, 8, 6]",0.11991429,0.54593086
20239,0.9766,0.8,8.482903,GA,Mini-Batch K-Means,"[3, 46, 43, 8, 6]",0.1386056,0.5500541
20240,0.9776,0.7000000000000001,8.481929,GA,Mini-Batch K-Means,"[3, 46, 50, 8, 6]",0.14542317,0.5476968
20241,0.9828,0.18,8.385254,GA,Mini-Batch K-Means,"[17, 13, 7, 8, 8]",0.10918355,0.5508828
20242,0.9846,0.0,7.9319677,GA,Mini-Batch K-Means,"[3, 13, 50, 43, 8]",0.15274382,0.5469487
20243,0.9806,0.4,7.4544888,GA,Mini-Batch K-Means,"[14, 13, 5, 8, 41]",0.11977744,0.54738283
20244,0.9748,0.98,10.586786,GA,Mini-Batch K-Means,"[3, 13, 7, 12, 4]",0.0,0.0
20245,0.9748,0.98,10.586786,GA,Mini-Batch K-Means,"[3, 13, 7, 12, 4]",0.0956676,0.5441551
20246,0.9642,2.04,10.792906,GA,Mini-Batch K-Means,"[3, 7, 5, 32, 4]",0.10903239,0.5451193
20247,0.9764,0.8200000000000001,10.045541,GA,Mini-Batch K-Means,"[3, 13, 7, 38, 4]",0.119360924,0.5459397
20248,0.9662,1.8399999999999999,10.061548,GA,Mini-Batch K-Means,"[3, 7, 5, 8, 16]",0.09685302,0.5427153
20249,0.9748,0.98,9.751254,GA,Mini-Batch K-Means,"[3, 22, 5, 8, 8]",0.12603593,0.54207563
20250,0.9796,0.5,9.595665,GA,Mini-Batch K-Means,"[3, 13, 7, 12, 6]",0.10970998,0.5476465
20251,0.9804,0.42,9.17669,GA,Mini-Batch K-Means,"[3, 13, 7, 8, 29]",0.10719299,0.54794025
20252,0.9772,0.74,9.015054,GA,Mini-Batch K-Means,"[16, 13, 7, 12, 4]",0.10785937,0.54907656
20253,0.9784,0.62,8.6323595,GA,Mini-Batch K-Means,"[3, 26, 5, 8, 41]",0.13511014,0.5486448
20254,0.9802,0.44,7.980563,GA,Mini-Batch K-Means,"[3, 13, 50, 44, 6]",0.14568281,0.5454848
20255,0.97,1.46,7.7451205,GA,Mini-Batch K-Means,"[28, 7, 37, 8, 6]",0.12025833,0.54608345
20256,0.9748,0.98,10.586786,GA,Mini-Batch K-Means,"[3, 13, 7, 12, 4]",0.0,0.0
20257,0.9658,1.8800000000000001,10.584079,GA,Mini-Batch K-Means,"[3, 7, 5, 38, 4]",0.114871025,0.5572009
20258,0.958,2.6599999999999997,10.591886,GA,Mini-Batch K-Means,"[3, 7, 9, 12, 4]",0.09799576,0.54682565
20259,0.9754,0.9199999999999999,10.254368,GA,Mini-Batch K-Means,"[3, 13, 7, 32, 4]",0.11311436,0.54216504
20260,0.9634,2.12,11.125324,GA,Mini-Batch K-Means,"[3, 7, 5, 12, 4]",0.09012246,0.54621243
20261,0.9662,1.8399999999999999,10.061548,GA,Mini-Batch K-Means,"[3, 7, 5, 8, 16]",0.0981729,0.5486908
20262,0.9762,0.84,10.032152,GA,Mini-Batch K-Means,"[3, 4, 7, 12, 40]",0.109062195,0.5461407
20263,0.981,0.36,9.52301,GA,Mini-Batch K-Means,"[3, 13, 7, 8, 16]",0.10772753,0.5414398
20264,0.9782,0.64,9.524044,GA,Mini-Batch K-Means,"[3, 13, 5, 8, 16]",0.11084795,0.542856
20265,0.974,1.06,9.191068,GA,Mini-Batch K-Means,"[3, 22, 41, 12, 4]",0.11392021,0.54081917
20266,0.973,1.16,8.624539,GA,Mini-Batch K-Means,"[3, 7, 5, 32, 46]",0.1546824,0.5442338
20267,0.9788,0.58,6.6764536,GA,Mini-Batch K-Means,"[33, 22, 5, 8, 47]",0.13601017,0.54192185
20268,0.9748,0.98,10.586786,GA,Mini-Batch K-Means,"[3, 13, 7, 12, 4]",0.0,0.0
20269,0.9648,1.9800000000000002,10.797407,GA,Mini-Batch K-Means,"[3, 7, 5, 27, 4]",0.10936046,0.5442033
20270,0.9768,0.7799999999999999,10.252386,GA,Mini-Batch K-Means,"[3, 4, 7, 25, 16]",0.105131626,0.54614615
20271,0.9662,1.8399999999999999,10.061548,GA,Mini-Batch K-Means,"[3, 7, 5, 8, 16]",0.10083985,0.54582286
20272,0.9648,1.9800000000000002,9.045931,GA,Mini-Batch K-Means,"[15, 7, 9, 12, 4]",0.10739875,0.54731774
20273,0.9712,1.34,8.997386,GA,Mini-Batch K-Means,"[3, 7, 9, 12, 16]",0.10875058,0.5476432
20274,0.979,0.5599999999999999,8.456586,GA,Mini-Batch K-Means,"[3, 13, 5, 12, 38]",0.11486697,0.5497627
20275,0.9834,0.12,8.306445,GA,Mini-Batch K-Means,"[3, 13, 7, 32, 30]",0.12599564,0.5496006
20276,0.9734,1.1199999999999999,8.111444,GA,Mini-Batch K-Means,"[34, 7, 5, 8, 16]",0.1098361,0.54552627
20277,0.9782,0.64,7.9357786,GA,Mini-Batch K-Means,"[43, 17, 7, 32, 4]",0.1256578,0.5460775
20278,0.982,0.26,7.567863,GA,Mini-Batch K-Means,"[3, 13, 27, 12, 45]",0.11977458,0.54850435
20279,0.9758,0.88,7.461607,GA,Mini-Batch K-Means,"[24, 7, 9, 6, 19]",0.11069727,0.5469825
20280,0.9748,0.98,10.586786,GA,Mini-Batch K-Means,"[3, 13, 7, 12, 4]",0.0,0.0
20281,0.963,2.16,10.054256,GA,Mini-Batch K-Means,"[3, 7, 50, 12, 4]",0.1127646,0.54230356
20282,0.9744,1.02,9.7317705,GA,Mini-Batch K-Means,"[3, 13, 27, 12, 4]",0.099505424,0.54401803
20283,0.9754,0.9199999999999999,9.677384,GA,Mini-Batch K-Means,"[3, 50, 7, 25, 4]",0.1284523,0.54294133
20284,0.9782,0.64,9.400327,GA,Mini-Batch K-Means,"[5, 4, 7, 25, 16]",0.10470176,0.54302907
20285,0.982,0.26,8.992288,GA,Mini-Batch K-Means,"[3, 13, 7, 12, 16]",0.106827736,0.54256654
20286,0.9704,1.4200000000000002,8.818904,GA,Mini-Batch K-Means,"[38, 7, 5, 27, 4]",0.12380862,0.54388547
20287,0.9648,1.9800000000000002,8.7899065,GA,Mini-Batch K-Means,"[24, 7, 9, 12, 4]",0.10761571,0.54280114
20288,0.9778,0.6799999999999999,8.397414,GA,Mini-Batch K-Means,"[29, 13, 7, 27, 4]",0.11264253,0.5430696
20289,0.9828,0.18,8.137076,GA,Mini-Batch K-Means,"[3, 13, 28, 12, 16]",0.10781169,0.54512787
20290,0.9734,1.1199999999999999,7.8959575,GA,Mini-Batch K-Means,"[3, 7, 9, 45, 42]",0.15113807,0.5408621
20291,0.9768,0.7799999999999999,6.9439015,GA,Mini-Batch K-Means,"[39, 7, 5, 23, 20]",0.112374544,0.54411125
20292,0.9748,0.98,10.586786,GA,Mini-Batch K-Means,"[3, 13, 7, 12, 4]",0.0,0.0
20293,0.964,2.06,10.994825,GA,Mini-Batch K-Means,"[5, 4, 7, 25, 4]",0.09798074,0.5453148
20294,0.9742,1.04,9.727587,GA,Mini-Batch K-Means,"[3, 13, 27, 15, 4]",0.10040164,0.5468364
20295,0.9754,0.9199999999999999,9.677384,GA,Mini-Batch K-Means,"[3, 50, 7, 25, 4]",0.13012743,0.54434776
20296,0.975,0.96,9.457157,GA,Mini-Batch K-Means,"[3, 50, 7, 46, 4]",0.14886618,0.54596853
20297,0.9758,0.88,9.403071,GA,Mini-Batch K-Means,"[3, 13, 31, 27, 4]",0.14292192,0.5407107
20298,0.977,0.76,8.368033,GA,Mini-Batch K-Means,"[29, 31, 7, 12, 4]",0.11457467,0.5423343
20299,0.9772,0.74,8.21571,GA,Mini-Batch K-Means,"[27, 13, 12, 11, 4]",0.094953775,0.5459156
20300,0.9748,0.98,7.0090528,GA,Mini-Batch K-Means,"[39, 7, 5, 12, 38]",0.12547064,0.5444348
20301,0.9744,1.02,6.9653735,GA,Mini-Batch K-Means,"[38, 7, 5, 12, 49]",0.12876916,0.5458052
20302,0.981,0.36,5.557838,GA,Mini-Batch K-Means,"[40, 7, 50, 27, 48]",0.1601336,0.5423
20303,0.9852,-0.06,5.518497,GA,Mini-Batch K-Means,"[39, 13, 28, 23, 24]",0.12647724,0.5420339
20304,0.9748,0.98,10.586786,GA,Mini-Batch K-Means,"[3, 13, 7, 12, 4]",0.0,0.0
20305,0.9734,1.1199999999999999,10.264138,GA,Mini-Batch K-Means,"[3, 13, 31, 7, 4]",0.10038686,0.546293
20306,0.9754,0.9199999999999999,10.256165,GA,Mini-Batch K-Means,"[3, 13, 7, 30, 4]",0.11515117,0.54680824
20307,0.974,1.06,10.239973,GA,Mini-Batch K-Means,"[3, 16, 7, 30, 4]",0.114590645,0.547297
20308,0.9568,2.78,10.247966,GA,Mini-Batch K-Means,"[5, 4, 41, 15, 4]",0.10589337,0.546453
20309,0.9688,1.58,11.32729,GA,Mini-Batch K-Means,"[3, 13, 27, 4, 4]",0.09415388,0.5455444
20310,0.9744,1.02,10.007906,GA,Mini-Batch K-Means,"[3, 48, 7, 12, 4]",0.11735368,0.5466597
20311,0.96,2.46,11.320932,GA,Mini-Batch K-Means,"[5, 4, 7, 12, 4]",0.090863466,0.5459218
20312,0.975,0.96,9.513124,GA,Mini-Batch K-Means,"[3, 13, 46, 15, 4]",0.12292671,0.5446806
20313,0.98,0.45999999999999996,8.177439,GA,Mini-Batch K-Means,"[3, 46, 7, 18, 10]",0.12754965,0.5460429
20314,0.9776,0.7000000000000001,8.055414,GA,Mini-Batch K-Means,"[39, 13, 7, 46, 4]",0.1372807,0.54544973
20315,0.9826,0.2,6.9202394,GA,Mini-Batch K-Means,"[3, 50, 28, 23, 24]",0.13861036,0.54846215
20316,0.9758,0.88,10.589588,GA,Mini-Batch K-Means,"[3, 13, 7, 10, 4]",0.09024978,0.5432451
20317,0.9748,0.98,10.586786,GA,Mini-Batch K-Means,"[3, 13, 7, 12, 4]",0.0,0.0
20318,0.972,1.26,10.541056,GA,Mini-Batch K-Means,"[3, 48, 7, 7, 4]",0.11641884,0.5446062
20319,0.9748,0.98,10.054082,GA,Mini-Batch K-Means,"[3, 13, 10, 12, 4]",0.1048131,0.5461197
20320,0.9688,1.58,11.32729,GA,Mini-Batch K-Means,"[3, 13, 27, 4, 4]",0.09121466,0.54220176
20321,0.969,1.5599999999999998,11.328269,GA,Mini-Batch K-Means,"[3, 13, 22, 4, 4]",0.08722353,0.5503092
20322,0.9732,1.1400000000000001,9.385937,GA,Mini-Batch K-Means,"[3, 16, 22, 30, 4]",0.109125376,0.5425663
20323,0.9742,1.04,8.949508,GA,Mini-Batch K-Means,"[3, 43, 47, 12, 4]",0.13212252,0.54385996
20324,0.983,0.16,8.180383,GA,Mini-Batch K-Means,"[3, 13, 7, 40, 19]",0.13703299,0.5432234
20325,0.9776,0.7000000000000001,8.020166,GA,Mini-Batch K-Means,"[31, 30, 7, 30, 4]",0.12721133,0.5448096
20326,0.9778,0.6799999999999999,7.206164,GA,Mini-Batch K-Means,"[39, 13, 46, 25, 4]",0.13614035,0.54539704
20327,0.9844,0.02,5.5742955,GA,Mini-Batch K-Means,"[26, 13, 41, 12, 35]",0.13835263,0.55127597
20328,0.9758,0.88,10.589588,GA,Mini-Batch K-Means,"[3, 13, 7, 10, 4]",0.0,0.0
20329,0.9758,0.88,10.589588,GA,Mini-Batch K-Means,"[3, 13, 7, 10, 4]",0.12251425,0.54248
20330,0.9748,0.98,10.586786,GA,Mini-Batch K-Means,"[3, 13, 7, 12, 4]",0.09604883,0.54193616
20331,0.9682,1.6400000000000001,10.767467,GA,Mini-Batch K-Means,"[3, 40, 22, 4, 4]",0.11420512,0.5445316
20332,0.977,0.76,10.042355,GA,Mini-Batch K-Means,"[3, 13, 7, 43, 4]",0.11764312,0.54744434
20333,0.9764,0.8200000000000001,10.018914,GA,Mini-Batch K-Means,"[3, 13, 6, 4, 45]",0.10821152,0.5396764
20334,0.9738,1.08,9.262421,GA,Mini-Batch K-Means,"[28, 13, 45, 4, 4]",0.11400962,0.5420885
20335,0.9728,1.18,8.957771,GA,Mini-Batch K-Means,"[46, 27, 27, 4, 4]",0.12464547,0.5485549
20336,0.982,0.26,8.414011,GA,Mini-Batch K-Means,"[3, 13, 7, 12, 47]",0.12627935,0.5431993
20337,0.9784,0.62,7.8850064,GA,Mini-Batch K-Means,"[28, 13, 22, 10, 4]",0.10285568,0.5457957
20338,0.9814,0.32,7.538858,GA,Mini-Batch K-Means,"[3, 16, 22, 30, 17]",0.11577439,0.58061624
20339,0.984,0.06,5.9727445,GA,Mini-Batch K-Means,"[34, 13, 10, 12, 38]",0.123353004,0.5423548
20340,0.9758,0.88,10.589588,GA,Mini-Batch K-Means,"[3, 13, 7, 10, 4]",0.0,0.0
20341,0.9758,0.88,10.589588,GA,Mini-Batch K-Means,"[3, 13, 7, 10, 4]",0.09611702,0.5520799
20342,0.9748,0.98,10.586786,GA,Mini-Batch K-Means,"[3, 13, 7, 12, 4]",0.10043025,0.5450666
20343,0.9684,1.6199999999999999,11.085307,GA,Mini-Batch K-Means,"[3, 41, 14, 4, 4]",0.10068178,0.54640126
20344,0.9754,0.9199999999999999,10.255769,GA,Mini-Batch K-Means,"[3, 24, 7, 10, 4]",0.107316256,0.54498625
20345,0.9764,0.8200000000000001,10.0391865,GA,Mini-Batch K-Means,"[3, 13, 7, 48, 4]",0.12253475,0.5469854
20346,0.975,0.96,10.010708,GA,Mini-Batch K-Means,"[3, 48, 7, 10, 4]",0.11269188,0.54772115
20347,0.9762,0.84,9.465071,GA,Mini-Batch K-Means,"[3, 37, 6, 4, 45]",0.12869072,0.5449159
20348,0.9822,0.24,7.922581,GA,Mini-Batch K-Means,"[3, 40, 7, 10, 33]",0.1441648,0.5461695
20349,0.9778,0.6799999999999999,7.292871,GA,Mini-Batch K-Means,"[32, 25, 34, 10, 4]",0.11765194,0.544713
20350,0.982,0.26,7.28556,GA,Mini-Batch K-Means,"[3, 13, 23, 19, 37]",0.11264849,0.54386306
20351,0.9844,0.02,6.583742,GA,Mini-Batch K-Means,"[28, 40, 7, 10, 16]",0.13836884,0.5461395
20352,0.9758,0.88,10.589588,GA,Mini-Batch K-Means,"[3, 13, 7, 10, 4]",0.0,0.0
20353,0.9758,0.88,10.589588,GA,Mini-Batch K-Means,"[3, 13, 7, 10, 4]",0.09891462,0.5443928
20354,0.9758,0.88,10.589588,GA,Mini-Batch K-Means,"[3, 13, 7, 10, 4]",0.09143329,0.5427687
20355,0.9754,0.9199999999999999,10.252967,GA,Mini-Batch K-Means,"[3, 24, 7, 12, 4]",0.10083079,0.5461235
20356,0.9702,1.44,10.036779,GA,Mini-Batch K-Means,"[3, 37, 5, 10, 4]",0.10664058,0.54665756
20357,0.9764,0.8200000000000001,10.018914,GA,Mini-Batch K-Means,"[3, 13, 6, 4, 45]",0.10551691,0.5388262
20358,0.9752,0.9400000000000001,9.734572,GA,Mini-Batch K-Means,"[3, 13, 27, 10, 4]",0.09486222,0.5409875
20359,0.9756,0.8999999999999999,9.713001,GA,Mini-Batch K-Means,"[3, 24, 7, 36, 4]",0.12222481,0.5435202
20360,0.9816,0.3,8.737723,GA,Mini-Batch K-Means,"[3, 13, 30, 6, 11]",0.11059928,0.54797983
20361,0.982,0.26,8.701434,GA,Mini-Batch K-Means,"[3, 13, 7, 10, 22]",0.104219675,0.5449865
20362,0.9776,0.7000000000000001,7.7088504,GA,Mini-Batch K-Means,"[17, 24, 27, 10, 4]",0.10499358,0.541039
20363,0.984,0.06,6.055929,GA,Mini-Batch K-Means,"[34, 13, 38, 10, 10]",0.13505912,0.54362535
20364,0.9758,0.88,10.589588,GA,Mini-Batch K-Means,"[3, 13, 7, 10, 4]",0.0,0.0
20365,0.9758,0.88,10.589588,GA,Mini-Batch K-Means,"[3, 13, 7, 10, 4]",0.090718985,0.5481744
20366,0.9758,0.88,10.589588,GA,Mini-Batch K-Means,"[3, 13, 7, 10, 4]",0.09143162,0.54796743
20367,0.9758,0.88,10.589588,GA,Mini-Batch K-Means,"[3, 13, 7, 10, 4]",0.09032917,0.54604125
20368,0.9758,0.88,10.589588,GA,Mini-Batch K-Means,"[3, 13, 7, 10, 4]",0.09147072,0.550112
20369,0.9758,0.88,10.589588,GA,Mini-Batch K-Means,"[3, 13, 7, 10, 4]",0.09197688,0.54512787
20370,0.9712,1.34,10.2568035,GA,Mini-Batch K-Means,"[3, 24, 5, 10, 4]",0.11060572,0.5427027
20371,0.9756,0.8999999999999999,10.0123625,GA,Mini-Batch K-Means,"[3, 46, 7, 12, 4]",0.11651182,0.54078174
20372,0.9756,0.8999999999999999,9.7331705,GA,Mini-Batch K-Means,"[3, 13, 27, 11, 4]",0.10010362,0.54297996
20373,0.9752,0.9400000000000001,9.714928,GA,Mini-Batch K-Means,"[3, 24, 7, 33, 4]",0.116761684,0.5414674
20374,0.978,0.66,9.516597,GA,Mini-Batch K-Means,"[8, 13, 7, 10, 4]",0.093182564,0.5503459
20375,0.9782,0.64,7.7078724,GA,Mini-Batch K-Means,"[17, 24, 32, 10, 4]",0.10859227,0.54777193
20376,0.9762,0.84,10.590993,GA,Mini-Batch K-Means,"[3, 13, 7, 9, 4]",0.09881139,0.54291654
20377,0.9758,0.88,10.589588,GA,Mini-Batch K-Means,"[3, 13, 7, 10, 4]",0.0,0.0
20378,0.9758,0.88,10.589588,GA,Mini-Batch K-Means,"[3, 13, 7, 10, 4]",0.09292936,0.5486295
20379,0.9758,0.88,10.589588,GA,Mini-Batch K-Means,"[3, 13, 7, 10, 4]",0.09333086,0.55123234
20380,0.9764,0.8200000000000001,10.262494,GA,Mini-Batch K-Means,"[3, 13, 7, 23, 4]",0.09751892,0.54200053
20381,0.9768,0.7799999999999999,10.242238,GA,Mini-Batch K-Means,"[3, 28, 7, 10, 4]",0.099449396,0.54652715
20382,0.9712,1.34,10.2568035,GA,Mini-Batch K-Means,"[3, 24, 5, 10, 4]",0.09799409,0.5436661
20383,0.9656,1.9,10.19729,GA,Mini-Batch K-Means,"[38, 4, 7, 10, 4]",0.09918547,0.5435183
20384,0.977,0.76,10.046821,GA,Mini-Batch K-Means,"[3, 13, 7, 36, 4]",0.120010376,0.5444641
20385,0.983,0.16,7.8251557,GA,Mini-Batch K-Means,"[3, 13, 17, 10, 25]",0.09680128,0.5461664
20386,0.9796,0.5,7.630102,GA,Mini-Batch K-Means,"[32, 13, 34, 10, 4]",0.11088276,0.5403249
20387,0.981,0.36,7.564702,GA,Mini-Batch K-Means,"[3, 24, 7, 33, 42]",0.13654017,0.541507
20388,0.9762,0.84,10.590993,GA,Mini-Batch K-Means,"[3, 13, 7, 9, 4]",0.0,0.0
20389,0.9762,0.84,10.590993,GA,Mini-Batch K-Means,"[3, 13, 7, 9, 4]",0.09781885,0.5456562
20390,0.9758,0.88,10.589588,GA,Mini-Batch K-Means,"[3, 13, 7, 10, 4]",0.090935946,0.5444157
20391,0.9764,0.8200000000000001,10.2523575,GA,Mini-Batch K-Means,"[3, 25, 7, 10, 4]",0.09679246,0.5461447
20392,0.9756,0.8999999999999999,9.411582,GA,Mini-Batch K-Means,"[3, 13, 20, 20, 4]",0.10213041,0.5507488
20393,0.965,1.96,9.342471,GA,Mini-Batch K-Means,"[38, 4, 26, 10, 4]",0.09989762,0.54763794
20394,0.976,0.86,8.314796,GA,Mini-Batch K-Means,"[33, 24, 7, 9, 4]",0.124447584,0.547632
20395,0.9786,0.6,8.260286,GA,Mini-Batch K-Means,"[21, 44, 7, 10, 4]",0.13017821,0.54951763
20396,0.9826,0.2,7.8985214,GA,Mini-Batch K-Means,"[3, 13, 7, 33, 42]",0.14605165,0.54608965
20397,0.9838,0.08,7.8869076,GA,Mini-Batch K-Means,"[3, 13, 30, 10, 17]",0.110111475,0.54650855
20398,0.9836,0.1,6.072368,GA,Mini-Batch K-Means,"[26, 37, 7, 10, 39]",0.1371882,0.5472784
20399,0.9844,0.02,5.696488,GA,Mini-Batch K-Means,"[32, 13, 34, 10, 28]",0.12635589,0.5485804
20400,0.9762,0.84,10.590993,GA,Mini-Batch K-Means,"[3, 13, 7, 9, 4]",0.0,0.0
20401,0.9758,0.88,10.589588,GA,Mini-Batch K-Means,"[3, 13, 7, 10, 4]",0.091665745,0.5438931
20402,0.976,0.86,10.278063,GA,Mini-Batch K-Means,"[3, 18, 7, 9, 4]",0.09728098,0.5396042
20403,0.9754,0.9199999999999999,10.046586,GA,Mini-Batch K-Means,"[3, 33, 7, 9, 4]",0.12905455,0.5451529
20404,0.9766,0.8,9.726472,GA,Mini-Batch K-Means,"[3, 13, 12, 26, 4]",0.097088814,0.5420506
20405,0.9772,0.74,9.523186,GA,Mini-Batch K-Means,"[3, 13, 34, 9, 4]",0.12025976,0.54662657
20406,0.9758,0.88,9.156119,GA,Mini-Batch K-Means,"[3, 48, 32, 9, 4]",0.12829542,0.54427123
20407,0.9766,0.8,9.033054,GA,Mini-Batch K-Means,"[7, 13, 7, 47, 4]",0.12230158,0.5469363
20408,0.9768,0.7799999999999999,8.8046665,GA,Mini-Batch K-Means,"[12, 13, 7, 23, 4]",0.10062146,0.55324984
20409,0.9782,0.64,8.564067,GA,Mini-Batch K-Means,"[46, 13, 7, 10, 4]",0.12416291,0.54409885
20410,0.977,0.76,8.458292,GA,Mini-Batch K-Means,"[3, 9, 7, 9, 43]",0.113467455,0.5400753
20411,0.9816,0.3,8.408771,GA,Mini-Batch K-Means,"[3, 13, 7, 21, 18]",0.1079967,0.54530525
20412,0.9762,0.84,10.590993,GA,Mini-Batch K-Means,"[3, 13, 7, 9, 4]",0.0,0.0
20413,0.9762,0.84,10.590993,GA,Mini-Batch K-Means,"[3, 13, 7, 9, 4]",0.09810901,0.54333043
20414,0.9754,0.9199999999999999,10.046586,GA,Mini-Batch K-Means,"[3, 33, 7, 9, 4]",0.11519265,0.54135776
20415,0.976,0.86,9.39234,GA,Mini-Batch K-Means,"[3, 27, 18, 10, 4]",0.10685849,0.54030347
20416,0.9764,0.8200000000000001,9.038137,GA,Mini-Batch K-Means,"[7, 13, 7, 39, 4]",0.12419891,0.5424137
20417,0.9778,0.6799999999999999,8.965096,GA,Mini-Batch K-Means,"[8, 36, 7, 10, 4]",0.11608362,0.5432749
20418,0.9816,0.3,8.483383,GA,Mini-Batch K-Means,"[3, 13, 7, 10, 33]",0.10761356,0.5404539
20419,0.977,0.76,8.203489,GA,Mini-Batch K-Means,"[46, 32, 7, 10, 4]",0.12117624,0.54088664
20420,0.9814,0.32,7.845737,GA,Mini-Batch K-Means,"[3, 39, 7, 26, 18]",0.13328886,0.5437379
20421,0.9822,0.24,7.001235,GA,Mini-Batch K-Means,"[46, 34, 7, 10, 7]",0.12960887,0.5393667
20422,0.9818,0.27999999999999997,6.721589,GA,Mini-Batch K-Means,"[18, 9, 7, 9, 49]",0.1193037,0.5421145
20423,0.984,0.06,6.342197,GA,Mini-Batch K-Means,"[15, 13, 7, 42, 43]",0.15110707,0.54488826
20424,0.9762,0.84,10.590993,GA,Mini-Batch K-Means,"[3, 13, 7, 9, 4]",0.0,0.0
20425,0.9762,0.84,10.590993,GA,Mini-Batch K-Means,"[3, 13, 7, 9, 4]",0.10582304,0.5430982
20426,0.9762,0.84,10.590993,GA,Mini-Batch K-Means,"[3, 13, 7, 9, 4]",0.10305786,0.5440376
20427,0.9762,0.84,10.590993,GA,Mini-Batch K-Means,"[3, 13, 7, 9, 4]",0.101685524,0.54572916
20428,0.9748,0.98,10.586786,GA,Mini-Batch K-Means,"[3, 13, 7, 12, 4]",0.114056826,0.5437169
20429,0.9548,2.98,10.078449,GA,Mini-Batch K-Means,"[3, 5, 37, 10, 4]",0.098255396,0.5471339
20430,0.9764,0.8200000000000001,8.966501,GA,Mini-Batch K-Means,"[8, 36, 7, 9, 4]",0.12344527,0.5484698
20431,0.9782,0.64,8.611085,GA,Mini-Batch K-Means,"[38, 13, 7, 10, 4]",0.1151433,0.5424347
20432,0.9764,0.8200000000000001,8.026342,GA,Mini-Batch K-Means,"[45, 33, 7, 9, 4]",0.13266253,0.54373527
20433,0.9772,0.74,7.60531,GA,Mini-Batch K-Means,"[23, 27, 18, 9, 4]",0.11219621,0.55176544
20434,0.9808,0.38,7.4249177,GA,Mini-Batch K-Means,"[7, 9, 7, 9, 49]",0.12804985,0.54218316
20435,0.9842,0.04,7.294456,GA,Mini-Batch K-Means,"[18, 13, 7, 39, 8]",0.12976742,0.54382133
20436,0.9726,1.2,11.117509,GA,Mini-Batch K-Means,"[3, 13, 7, 8, 4]",0.09707284,0.5464463
20437,0.9762,0.84,10.590993,GA,Mini-Batch K-Means,"[3, 13, 7, 9, 4]",0.0,0.0
20438,0.9762,0.84,10.590993,GA,Mini-Batch K-Means,"[3, 13, 7, 9, 4]",0.10760236,0.5440712
20439,0.9762,0.84,10.590993,GA,Mini-Batch K-Means,"[3, 13, 7, 9, 4]",0.097528934,0.5437157
