,accuracy,accuracy_loss,compression,type,tar_type,repr
988,0.9868,-0.04,6.1379805,PSO,float 16,"[18, 18, 17, 15, 17]"
989,0.9866,-0.02,6.4494004,PSO,float 16,"[10, 19, 22, 30, 15]"
990,0.9866,-0.02,6.7458243,PSO,float 16,"[10, 37, 6, 25, 25]"
991,0.9864,0.0,6.9430127,PSO,float 16,"[6, 19, 10, 17, 26]"
992,0.9862,0.02,8.495884,PSO,float 16,"[10, 33, 7, 8, 7]"
993,0.9858,0.06,8.660349,PSO,float 16,"[4, 29, 6, 10, 25]"
994,0.984,0.24,9.545644,PSO,float 16,"[3, 23, 3, 24, 25]"
995,0.9838,0.26,9.69038,PSO,float 16,"[3, 33, 3, 12, 18]"
996,0.9834,0.3,10.752583,PSO,float 16,"[3, 29, 3, 8, 11]"
997,0.9802,0.62,11.265389,PSO,float 16,"[9, 25, 2, 19, 24]"
998,0.9802,0.62,11.344173,PSO,float 16,"[6, 29, 3, 6, 3]"
999,0.98,0.64,11.520256,PSO,float 16,"[8, 14, 2, 34, 36]"
1000,0.9796,0.6799999999999999,12.762908,PSO,float 16,"[3, 30, 2, 18, 19]"
1001,0.9796,0.6799999999999999,13.110167,PSO,float 16,"[3, 27, 2, 18, 10]"
1002,0.979,0.74,13.374564,PSO,float 16,"[3, 29, 2, 15, 16]"
1003,0.9788,0.76,13.426157,PSO,float 16,"[3, 29, 2, 12, 10]"
1004,0.9784,0.8,13.969851,PSO,float 16,"[3, 30, 2, 12, 5]"
1005,0.978,0.84,16.591574,PSO,float 16,"[3, 26, 2, 3, 4]"
1006,0.9874,-0.1,7.1359982,BH,float 16,"[16, 29, 11, 30, 8]"
1007,0.9864,0.0,8.147866,BH,float 16,"[17, 13, 35, 12, 4]"
1008,0.9858,0.06,10.728267,BH,float 16,"[21, 26, 32, 18, 2]"
1009,0.9856,0.08,10.890814,BH,float 16,"[18, 20, 35, 15, 2]"
1010,0.9854,0.1,11.91393,BH,float 16,"[21, 8, 26, 12, 2]"
1011,0.9852,0.12,11.94575,BH,float 16,"[19, 8, 26, 9, 2]"
1012,0.985,0.13999999999999999,12.507224,BH,float 16,"[17, 8, 26, 8, 2]"
1013,0.9844,0.2,12.7335825,BH,float 16,"[14, 8, 26, 6, 2]"
1014,0.9842,0.22,12.794944,BH,float 16,"[12, 6, 27, 7, 2]"
1015,0.984,0.24,13.849124,BH,float 16,"[12, 4, 25, 6, 2]"
1016,0.9834,0.3,13.936812,BH,float 16,"[9, 4, 27, 6, 2]"
1017,0.9816,0.48,14.885837,BH,float 16,"[13, 4, 25, 4, 2]"
1018,0.9804,0.6,15.430045,BH,float 16,"[3, 3, 23, 6, 2]"
1019,0.9796,0.6799999999999999,18.190088,BH,float 16,"[9, 4, 26, 2, 2]"
1020,0.978,0.84,19.682985,BH,float 16,"[3, 3, 25, 2, 2]"
1021,0.9772,0.9199999999999999,19.683208,BH,float 16,"[3, 3, 23, 2, 2]"
1022,0.9768,0.96,19.683321,BH,float 16,"[3, 3, 22, 2, 2]"
1023,0.9874,-0.1,5.169007,GA,float 16,"[48, 18, 34, 19, 32]"
1024,0.987,-0.06,6.981763,GA,float 16,"[35, 39, 17, 34, 4]"
1025,0.9862,0.02,8.183276,GA,float 16,"[4, 9, 17, 21, 13]"
1026,0.9852,0.12,11.860692,GA,float 16,"[4, 33, 46, 42, 2]"
1027,0.9852,0.12,14.0013075,GA,float 16,"[4, 34, 6, 7, 2]"
1028,0.984,0.24,14.009803,GA,float 16,"[4, 8, 38, 6, 2]"
1029,0.9838,0.26,14.2232065,GA,float 16,"[4, 8, 27, 6, 2]"
1030,0.9834,0.3,14.559194,GA,float 16,"[4, 9, 6, 6, 2]"
1031,0.9808,0.5599999999999999,17.17753,GA,float 16,"[4, 41, 38, 2, 2]"
1032,0.9796,0.6799999999999999,18.262966,GA,float 16,"[4, 8, 38, 2, 2]"
1033,0.9876,-0.12,5.4489894,PSO,float 16,"[36, 25, 26, 19, 31]"
1034,0.9874,-0.1,6.730706,PSO,float 16,"[18, 15, 13, 20, 16]"
1035,0.9868,-0.04,7.3049664,PSO,float 16,"[31, 6, 20, 7, 29]"
1036,0.9858,0.06,8.056768,PSO,float 16,"[27, 5, 6, 14, 11]"
1037,0.9848,0.16,8.127572,PSO,float 16,"[22, 5, 6, 15, 10]"
1038,0.9846,0.18,8.230039,PSO,float 16,"[26, 4, 18, 13, 15]"
1039,0.9846,0.18,8.607924,PSO,float 16,"[35, 4, 12, 7, 21]"
1040,0.9844,0.2,8.772827,PSO,float 16,"[26, 4, 21, 13, 8]"
1041,0.9836,0.27999999999999997,9.090332,PSO,float 16,"[26, 4, 15, 16, 8]"
1042,0.9836,0.27999999999999997,9.149486,PSO,float 16,"[24, 4, 7, 13, 10]"
1043,0.9814,0.5,10.152507,PSO,float 16,"[27, 4, 4, 15, 13]"
1044,0.9804,0.6,10.292951,PSO,float 16,"[17, 4, 3, 13, 13]"
1045,0.9802,0.62,11.378698,PSO,float 16,"[30, 13, 2, 21, 16]"
1046,0.9796,0.6799999999999999,11.905102,PSO,float 16,"[31, 7, 2, 21, 16]"
1047,0.9794,0.7000000000000001,12.315835,PSO,float 16,"[24, 14, 2, 15, 8]"
1048,0.9786,0.7799999999999999,12.3833,PSO,float 16,"[22, 10, 2, 16, 6]"
1049,0.9784,0.8,12.794393,PSO,float 16,"[29, 8, 2, 11, 8]"
1050,0.9776,0.88,12.834391,PSO,float 16,"[27, 7, 2, 14, 7]"
1051,0.9766,0.98,13.968793,PSO,float 16,"[21, 4, 2, 15, 7]"
1052,0.9878,-0.13999999999999999,5.2050066,BH,float 16,"[25, 34, 17, 39, 31]"
1053,0.9878,-0.13999999999999999,5.2573543,BH,float 16,"[26, 36, 26, 47, 17]"
1054,0.9872,-0.08,7.8403535,BH,float 16,"[9, 31, 26, 44, 4]"
1055,0.987,-0.06,8.029179,BH,float 16,"[10, 28, 24, 32, 4]"
1056,0.986,0.04,10.805432,BH,float 16,"[38, 18, 16, 32, 2]"
1057,0.9856,0.08,11.470612,BH,float 16,"[5, 24, 25, 37, 2]"
